score,review
5,"친절한 지점, 여러 요청사항도 잘 대응함. 푸라닭 여러군데 겹치는 지역인데 여기만 이용해야겠음."
5,친절하세요 
1,
5,웬만해선 리뷰안남기는데 여기 사장님 너무너무 친절하신게 인상깊어서 몇자 적어요 맛은 교촌이 체인점이라 비슷비슷한데 친절하심 덕분에 더 맛있게 느껴지네요  사장님 번창하세요~
5,? 평 안좋아서 걱정했는데 여기 완전 친절하신데...?..사장님 미움받지마셔요..2021년 남은달 좋은 리뷰들 받으시길
5,"와 카톡 치킨 쿠폰 썼는데  이렇게 친절하신 분 처음 봄 ,  ( 대부분 치킨 매장들은 카톡 쿠폰 쓰면 싫은 티 팍 내시는데 너무 친절해서 내가 당황..)  감사합니다! "
5,리뷰 보고 걱정햇는데 친절하네요; 튀김 기름도 깨끗한거 쓰고 멀쩡한 가게입니다 
1,불친절의끝
1,(공익 목적) 맛이 다른 지점보다 별로예요.. 양념이 제대로 안 묻은 게 반.. 그리고 닭에서 좀 오래된 냄새 납니다 그리고 사장님 불친절함
1,요기요 주문취소는 예삿일임
2,매우 불친절. 
4,아저씨가 무뚝뚝 한 편이지만 치킨은 존맛입니다. 라이스 치킨 원츄
1,진짜 너무 불친절해서 너무 신기함  이런 마인드로 장사를 하다니.. 
1,알바생들 불친절이 수년째 한결같음
2,알바생들 다 바꾸면 대박날듯
5,
1,사람들이 배달앱 안쓰고도 주문할수 있다는 의지를 보여주려고 전화로 주문했는데 오히려 앱에서는 할인 받는 배달료를 추가로 받으시네요. 이렇게 하시면 업주분들이 불공정 계약이라고 하는 대표 배달앱과의 관계에서 더 상황이 좋아 질까요? 이런 식이면 사람들은 계속 배달 앱을 쓸것이고 업주분들이 원하는 상황은 오지 않을것 같아요. 처음이자 마지막 주문입니다.
3,순살을 주문해보았음 그렇게 맛있는지는 모르겠고 먹을만하다는 생각 보기보다 양은 많은 듯 
3,기복이 심하네요 
3,
1,사장님이 좀 .. ㅎ 
5,동네 최애 치킨집. 8년 살면서 질리지도 않고 계속 가는 치킨집입니다. 배달을 안하셔서 포장도 엄청 해가는데 그만한 가치가.있어요. 내부는 꽤 오래되었지만 깨끗하고요 치킨이 짜지도 않고 기름기도 적고 고추치킨 최고 최애.. 사장님 내외분 정말 좋으시고요. 오래오래 장사하셨음 좋겠어요.
5,후라이드가 맛있어요 염지가 진짜 잘됨! 후라이드랑 같이 튀겨주시는 감자들도 존맛
4,좋아요
1,
5,유일한 단골 치킨집 과하지 않은 가격과 적당한 친절 치킨이 살이 많은 타입은 아니지만 후라이드는 감튀가 양념은 질리지 않음이 고추는 중독적인 맛이 매력 맥주 한잔하기 좋은집 아쉬운건 고추치킨이 점점 순해지고 있음 ㅠ 
5,이 집 양념치킨 10년전부터 지금까지 포장 주문해서 먹고있어요ㅎ
5,
4,고추소스 구뜨!
4,
3,압력솥에 튀긴 치킨을 특제 고추양념소스에 콕 찍어서 냠냠  
4,고추치킨!
4,직접 살아보진 않은 시절의 간접 추억으로 가는 곳 옛날 통닭이 이런걸까 싶은 가성비 동네 닭집
5,
4,굿굿
2,왜 유명한 지 모르겠어요 ㅠㅠ
2,그냥 보통이예요.  예전에는 맛있고 바삭하고 좋았는데 요즘은 그냥 그저 그래요. ㅠㅠ
1,맥주 김 다빠지고 닭도 싱거움. 옛날맛 아님. 슬슬 문닫을 때 된듯.
3,위생 모른 척 하고 먹고싶다면 여기
1,너무 더러워서 쇼크받음 근데 오픈주방인게 신기.. 양은 많고 쌈 그거말고는 맛이 특별히 맛있다고 하기도 어려울거같음 
3,
3,
3,양재 사는게 아니면 굳이? 걍 옛날 맛 옛날 느낌
5,
3,옛날맛이여요 ㅎㅎ
1,옛날에나 괜찮았지 아직도 그대로인 인테리어 지저분함 닭나오는데도 너무 오래걸림 힙한게아니고 지저분한거임 
2,
4,후라이드의 정석 but 가게가 너무 지저분함
4,
2,기대하며 웨이팅했지만 실망을 맛보는 가게 옛날 시장 통닭 방식이래서 갔지만 식감말고는 건질게 없던 가게  그나마 가격이 싸서 별2개
5,양 : 11호내지는 10호닭을 쓰는듯. 푸짐함. 맛 :  갓 튀겨준다. 맛이 없을리가 없다. 가격 :  14000원 적당하다 아니 싸다. 분위기 :  도뙈기 시장만큼 시끄럽다. 화장실 전형적인 예전 건물 화장실. 남여는 구분. 서비스 :  모든것이 셀프. 메뉴 음식만 갖다준다. 재방문 의사 있음. 약간의 노포 감성 갓 튀긴 치킨 아니 닭에 저렴한 가격 호프...
1,최악. 1시간 넘게 앉아서 기다렸음. 6시쯤 오거나 아니면 오지 말거나. 
2,그냥 시장치킨 그이상 그이하도 아님 양이 많음 더러움
5,맛으로는 5점만점에 10점인데 서비스와 청결땜에 5점깎은거임 그래도 만점
5,별세개??? 어떻게??? 이렇게 맛있는데???? 서비스는 기대마. 여긴 맛으로 승부보는데야~~ 깔끔 떠는 애들은 오지마~
5,아주 맛있다. 아주아주아주아주
1,지하에 튀김집이 있다는 사실만으로 걸렀어야 했다. 나는 이곳에서 ㅂㅋㅂㄹ를 보고왔다.  그래도 치킨에 대한 맛 평가도 하면 이곳의 특징은 오버프라이 인듯하다. 과자처럼 아주 바삭한 맛을 주기위함인지 엄청 딱딱하게 튀긴다. 호불호가 갈릴들 싶다
1,영업중이라고해서 갔는데 문 닫혀있고 포스기랑 주방불 들어와있는데 ㅋㅋㅋㅋㅋ나와보지도않고 전화도 안받고 진짜 뭐 어쩌라는건지 안내사항도 문에 안붙어있는데 ㅋㅋㅋㅋㅋㅋㅋ
3,
1,"신메뉴 포테킹 후라이드 먹으려다가 3군데 전화하고 기분 다 잡쳤네요 이동네 bhc 전화받으시는분들 태도 다 불친절 ㅡㅡ 하네요 한티, 양재, 양재역 지점 다요 .본사에서 나와서 교육좀 하세요 맛있는 저녁 먹으려다가 기분 별로 "
1,"원래 시키던 곳 스틱 콤보가 품절이라, 예전에 다른 지점에서 시킨 골드킹 생각하고 시켰는데, 이 무슨 ..... 바삭하기는 커녕 튀김옷 눅눅하고 찌들었네요.  게다가 약간 탄맛도 나고 맛없음  엎친데 덮친격 뿌링치즈볼은 뿌링클가루가 실종임... 가루맛이 하나도안남 이제 다신 안먹을거에요  수고하세요"
5,여기는 진짜 뿌링클만 드세요 뿌링클은 진짜 맛있는 편입니다
5,뿌링클 진짜 좋아하는데 살면서 먹은 뿌링클 중에 여기가 제일 맛있어요..! 뿌링가루도 진짜 정성들여서 한조각한조각에 균등하게 잘 발라져있어서 진짜 감동적.. 어떤 bhc는 뿌링가루 대충뿌려서 주는데ㅜ 여긴 완전 정성가득이에요♥️ 대성하세요~!  그리고 뿌링소떡이 진짜 대박 인생 뿌링소떡 떡이 말도안되게 겉바속촉 대박맛있어서 말을 잃음  카카오맵에 후기 처음...
5,뿌링클 소스가 아주 골고루 발려있어요. 이렇게 정성스러운 뿌링클은 처음입니다. 여기 뿌링클 맛집!!
1,진심 1도 아까움. 주문 받고 그냥 잊어버리고 30분 넘게 기다리다가 그냥 나옴. 1층 2층 둘다 그냥 오던 가던 신경 안쓰는듯 하 배고파서 왔다가 주문하고 안나오길래 기다리다 물어봤더니 ㅋㅋㅋㅋ 다신 안감 
1,
1,불친절.. 맛 없음.. 다신 안갈듯
5,빠르고 좋음. 오후 6시쯤 이용하였고 10분만에 나옴 원래 과한 친절은 부담스러워해서 친절도는 괜찮았음
1,"최악의 집, 손님이 오던 말던 주문도 안받고 쳐다도 안 봄 사람을 쓰던가 장사를 하지 말던가 BHC 자체도 꼴보기 싫어짐 "
3,치킨 너무 짜요 양념
5,마늘치킨과 양념바베큐(?) 를 반반해서 먹었는데 딱 좋았습니다
5,양념 너무 맛있어요
3,시끄러움
4,
5,숯불향 강하고 육질이 부드러워요 지코바 큰 버전 먹는 것 같아요
4,오랫만에 만난 대학시절 선후배들... 1차에서 먹고 2차를 찾아 강남 바닥을 헤매는데 토요일 저녁이라 그런지 자리가 없고 자리가 있으면 가격이 넘사벽이고 ㅋ 강남에 오랫만에 가서 그런지 체감물가가 살인적; 가 봤던 일행이 가자고 해서 약간 걸어서 방문한 치킨집 배불러 많이 먹지는 못했지만 바베큐 향이 강하게 올라오는 치킨은 어디 흠잡을 곳 없음 게다가 강남...
4,
5,최고의 숯불바베큐 맛집! 
1,양도적고 양념맛은 더없고..
4,
4,치킨집. 서비스로 계란말이를 준다.
5,일단 BBQ라 불맛이 살아있으며 양념은 내가 먹어본 것 중에 가장 맛있었음
4,우린 깐부잖어
1,치킨무 없는 치킨집 ㄷㄷㄷㄷ 
5,분위기도 좋구 맛나게 잘먹었습니다
1,양 조오오오온나 작아요..
3,(우웩) 맛없음. 치킨을 이정도로밖에 못 튀기다니.
1,너무 비싼데 양도 적었음
1,양이 다른 지점보다현저히적음 떡볶이는 13000원인데 신전떡볶이 3000원짜리 1인분정도밖에 안됨 본사에서 양 확인 안하나봄
4,
1,"깐부치킨은 서비스 주니까 자리 옮겨달라고 하면 무조건 옮겨줘야 하나 봅니다.^^ 그게 깐부의 법이고 손님의 의무인가 봅니다. '자리 양보해달라고 하면 다들 옮겨주는데, 이번처럼 자리 안 옮겨준 적은 처음'이라니요.^^ 그런 마인드로 장사 퍽이나 잘 되겠습니다? 애초부터 문제없게 단체석 옆이 아닌 다른 자리로 안내하던가, 단체 손님한테 자리 만들어 주겠다고 ..."
1,여기 사장님 멋대로 자리 옮기라고 하면 옮기시면 됩니다 ^^ ‘자리 옮겨주시겠어요? 서비스도 드려요~’ 의 기분 개같아지는 말투도 이해해주셔야 하구요 그렇지 않으면 ‘어린애들이라 이해못하는 싸가지’가 되실 수 있습니다. 치킨을 먹으러 갔는지 눈치먹으러 갔는지.. 다신 안갑니다. 많이 파세요.
4,전기구이통닭 맛나네요 ㅎㅎ
5,♡♡♡깐부는 진리 잘먹고갑니다 사장님도 친절하시고 매장 분위기 완전 좋아요 
1,맛이.. 양재역앞에있다는 거 빼곤 갈이유가없음
3,
1,양이너무적다 맛은있는데 비싸기만하고 ..두번은안갈듯 ..
1,다른 깐부점에 비하면 쓰레기.. 양 적은건 기본이고 소스도 한가지 덜 주고 웻지감자도 빼고 코울슬로도 빼고.. 임대료 비싸고 바쁜건 알겠지만 너무 허접합니다. 이렇게 해도 손님이 많으니 머.. 주말인데 홀을 한분이 보는건 안비밀!!
1,가게 아주머니는 작게말해도 딱딱 알아들으시는데 젊은 알바생인지 여자가 받았는데 귀가 안좋은지 거의 소리를 질러야 알아듣네요  한마디 이해시키는데 4~5번을 소리쳐야하고 좀 못알아들으면 알아서좀 다른직원으로 바꿔주면 좋겠어요 직원 불만있는 리뷰 극 공감 합니다
3,
1,직원들의 서비스 인식이 아직 부족한것같음
1,맛은 깐부치킨 그대로. 남자 알바생이 멍청하고 싸가지 없음 
4,크리스피 맛있음
2,조각좀 더 잘게 내 주세요;;
5,연말에 가서 웨이팅했는데 과자 주시길래 트리 앞에서 사진 찍으며 기분 좋게 기다렸습니다 -! 친절하고 치킨도 맛있어서 친구들이랑 재방문 약속하고 나왔어요
2,
5,회식장소로 좋아요. 한 달에 한 번은 가는 치킨집.
1,여기 밑에 댓글알바인가요? 치킨 시켜서 나오는데 처음에 보고 이게 다 나온건가? 하고 계속 보고있었네요 양 정말 적고 치킨 자체도 정말 작고 다먹고 배가 차지도 않았고 양념이 속까지 잘 스며들지않아서 그냥 껍질맛으로만 먹었구요 특별히 막 맛이 있는 것도 아니고  정말 실망이네요. 팝콘이랑 콜라로 배채운듯요 그냥 안주용 치킨같아요  
5,"여기 오픈한 뒤로, 치맥은 무조건 여기서 먹어요 :) 매장이 굉장히 깔끔하고 넓어서 더운 여름에 가족들이랑 자주 다녀왔습니다"
5,오픈한지 얼마안되어 깨끗하고 깐부는 맛잇다
5,치킨 겉바속촉 넘 맛있어요~ 남자사장님 넘 친절 하세요~~^^
5,편안한 분위기에 시원한 맥주 맛좋게 잘 먹었습니다~ 전기구이 굿굿~~  치맥은 역시 진리입니다~
1,서빙하시는 분 마스크도 안 쓰시고 맥주도 물 같네요...
4,쉐르빌 배달은 일요일만 해준다네요! 참고하세요
1,양이 왜 이렇게 적지.. 그리고 매장에서 먹었는데 치킨무 추가하면 500원 받네요. 원래 그런가?
5,치킨 맛납니다 사뽀로가 참 맛나네요 장사가 잘되는 집이라 그런가
3,치맥
5,맛나요~
1,정말 오랜만에 방문함 맛있는 집이었음 주인아줌마가 세상 싸가지 없어짐 반말 찍찍하고 서있다고 밀치고 주문한걸로 시비걸고 자리 많은데 왜 여기 앉냐고 시비걸고 최악의 아줌마가 되어버림 다시는 안갈듯 맥켄치킨 안녕 바이짜이찌엔
1,엄청 불친절함 집에 가려고 일어서서 외투 입는데 주인이 지나가면서 에이씨 하면서 밀치고 감  무 더 달라고 하니까 미리 말하지 왜 사람 왔다갔다 하게 만드냐고 화내고 (사람이 많아 시끄러워서 무 더 달라고 하려면 소리질러야 했는데 이게 맞는 건지)  맥주와 소주 달라고 하니까 무슨 소주 무슨 맥주!! 라면서 화냄  특정 선호하는 술이 없어서 그냥 술 시키면...
1,엄청 불친절함 쥐포 땅콩 골아서 쭈굴거려 돈이 아까움 치킨만 먹을만함    양재역서 다른 선택이 있다면 이 치킨집을 비추함 
5,고딩때부터 가던 집인데 아직도 변함없이 있네요 :) 가끔 생각나는 곳입니다
5,개맛잇음
5,엄청 맛있음    돈값 함
1,닭봉이나 저렴한것들은 맨날 다 팔렸대요. 비싼것만 팔려고하는거같아여
2,흠... 평일 저녁 7시 반에 영업종료라니.... 지난 수십년 동안 처음 봄....... 차라리 배달이 어렵다고 하시지.... 정말 다 팔렸다면 놀라울뿐. 
1,순살을 분명 시켰는데 뼈를 시켰다고 굳이굳이 이야기하시네요 ㅎㅎ 바꿀수 있냐고 물어봤는데 순살은 이미 다 떨어졌다고 ^^; 저희는 순살밖에 안먹고 분명 순살로 시키겠다고 이야기했는데 ^^; 결국 뼈로 가져갑니다 ㅎㅎ
5,"맛있어요.후라이드,간지..맛있어요.기름도 깔끔한 느낌"
1,주문- 간지치킨 기름쩐내 핵노맛.. . 한동안 치킨은 안먹을듯. 다시 생각하니 또 열받음. 기름쩐내 쩐닭에후추친맛 여기 영업주님 먹어보면 다알아요. 먹는걸로 뻥 치지마세요. 다른 정직하게 영업하는 지점들 손해봐요.
4,떡볶이가 맛있어서 조금 놀랐던 곳!! 돈까스는 하나가 제일 적당하네요. 원래 소스 없이 먹는 걸 좋아하는데 소스가 있어야 느끼한게 확 줄어요(당연한 소리지만..) 돈까스도 꽤 두툼하고 가격도 6900원이었던가?? 평타였습니당~~
4,회식으로 치킨 먹을때나 회사 근처로 친구 불러서 치맥 한 잔 할 때 항상 가는 곳.
5,장소도 좋고 사장님 넘 친절하시고 치킨 사이즈도 타 교촌점 대비 큰거 같은.. 좋아요 ^^
4,
1,오리지널  간장소스 맛이 안남. 양념치킨파는 곳이 양념 아끼는 거야? 치킨이 맛없는 적은 처음임.
2,오리지널을 주문했는데 교촌 고유의 소스맛이 너무 적었음. 튀김옷도 좀 눅눅했음.  예전엔 이러지 않았는데.. 
5,진짜 맛있음. 사이드 메뉴도 다 맛있음.
5,대량 주문을 빠르고 맛있게 해주셨어요
5,포장미리 주문했는데 직원이 친절하네요. 
5,"우와~ 때깔도 좋고, 보기 좋으니 먹기도 좋구:) 완전 맛나요~"
5,배달 주문했는데 친절하시고 치킨도 맛있네요
5,이 집 맛집이네
5,깐부치킨 정말 좋아합니다 사장님이 다소 무뚝뚝하시긴 해도 맛은 좋네요
1,바쁘신 형님들을 위한 세줄요약^^  1점을 준이유는 0점이 없기 때문이다  1. 남자 서빙 아버님이 말을 굉장히 기분상하게 하신다 2. 나이 드신 두분다 일을 못하신다 하지만 참을만 하다 3. 맥주에 김이 빠져있어도 컴플레인하지 마라  일단 손님왔는데 전혀관심없음 메뉴판 직접 가져다 보고있는데 갑자기 오더니 뭐시킬거냐 물음 그래서 고르면 부른다함 이때만해도...
1,매우 불친절함. 마늘전기구이 치킨인데 마늘 정말 쥐똥만큼 올라가있음. 많이먹어봤지만 이렇게 조금주는곳은 처음. 마늘이 너무 적다고 좀더 줄수있는지를 물으니 원래 그정도 양이라고 마늘추가를 하라고함. 추가 3000원인데 올려준만큼 주고말것같아서 기분나빠서 추가하지않음. 물도 기본세팅 해주지않고 호출벨 눌러도 쳐다도 안봄. 너무 기분나빠서 로그인하는 수고로움 ...
3,"퇴근하면서, 포장주문으로 순살 크리스피 반반시켰는데...아니였어요. 확인 못한 잘못도 있지만, 아쉬워요"
3,"자주 가는 집있데  오늘 10/8 2140 가서 생맥주 한잔 달라고 했드니 .,.  라고 하면서 latte  is  horse 취급을 당해서 조금 불편했습니다 믿지 못하는 세상이 된 게 우리들의 책임 입니까 ?"
5,
5,파닭맛있엇어요ㅜㅜ 후라이드 색깔엄청깨끗하고 레드락생맥도맛있고 너무맛잇었음
5,닭이 아주 부드럽고 맛있다. 열무 피클도 좋음
2,코로나 
5,
5,"파스타가 메인인 것 같고, 가격 굉장히 싸요. 분위기가 2~3만원 할 거 같은데, 제일 싼 오일파스타가 6500원임. 가성비 미쳤어요. 음식 나오는 속도가 좀 느리긴 함"
2,
5,
1,여긴 사장이 인성교육을 받아야될 것 같은데
4,
1,이걸왜먹냐 메츄리튀겨놓은거에 김빠진맥주
4,짱맛 ㅎㅎㅎ
5,
2,아 극히 매마른 치킨.. 비싸고 아쉬워요. 
2,평범그자체ㅜ 치킨 맛은 이미 상향평준이라 여기도 다를거없음
5,"ㅜㅜㅜ여기 진짜 존맛탱 ,,, 여기 모래집 미쳤구 깐풍치킨도 미쳤어요ㅠ "
1,양도 적고 맛없음 안좋은 후기 남긴거 주기적으로 관리하나요?
3,생통닭이 맛있다고 하는데 그건 못 먹어 봤습니다. 나머지는 무난합니다.
1,홍보에 돈을 오지게 썼나보네요
4,"염지를 하지 않아 그런지 좀 심심하다 생각 할 수도 있지만, 저는 뒷맛이 깔끔해 오히려 좋은것 같네요. 마늘 소스가 정말 맛있고요 똥집튀김 서비스도 맥주 안주에 딱입니다."
3,NHK紹介
2,별로...정말...
4,치킨과 골뱅이 조화 좋앗음 생각보다 양이 적음
5,깐풍치킨짱맛! 일인일치킨하고왔어요! 서비스로 처음먹어본 닭모래집튀김도 식감이재미있었어요!!
4,수요미식회 옛날 가마솥통닭 이수통닭 본점 닭똥집의 고소함이 일품  바삭한 튀김 속에 닭고기 육즙이 베어 있어요 보기와 맛이 다른 ㅎㅎ 
4,
3,
3,쏘쏘
3,
3,"평범한 옛날통닭 맛이지만, 사실 그 맛을 모든 치킨집이 내지 못하기 때문에 맛집인 정도. 가마솥 보단 프라이드가 내 입맛엔 더 잘 맞음"
4,
1,진짜 아래 댓글분 말대로 시키지 마세요… 한시간 넘게 걸려요…
1,한강공원 피크 타임 때 주문하면 더운날인데도 치킨이 식어서 옵니다. 제가 주문한 치킨이 조리 되어도 한번에 여러마리 가져오려고 다른 치킨이 튀겨질때까지 기다렸다가 같이 오더라구요~~ 오래기다리고 덕분에 식은 치킨 잘먹었습니다!!
5,
2,소스가 거의 안발려져있어서 맛없게 먹었어요. 실망이에요.. 
5,친절해요
5,
5,숨어있는 양재역의 치킨 맛집. 맥주관리도 잘돼있음
1,도를 넘는 불친절함.  장사 할 마음이 없으신듯.. 다시 갈 마음 없음.
3,광희 이벤트로 앱으로 시킴. 시킨지 40분만에 배달이옴 이사오기 전 먹은 bbq는 바삭바삭하고 맛있었는데 여긴 바삭함이 1도 없었음 그나마 좀 싸게 먹어서 3점드림.
1,불친절하네요
1,
5,bbq지점들 중 제일맛있어요  배달시켜먹는데 친절함?의 차이가 사실상 있나요 
2,서비스나 이런건 모르겠고 오프라인으로 가서 기프티콘 사용했고 먹는데 치킨이 너무 느끼합니다... 치킨집 알바 해봐서 아는데 기름 안털고 그냥 주면 치킨이 엄청 느끼해집니다... 그래서 2조각 먹다가 말았습니다. 그거뿐만아니라 치킨 1조각도 너무 크기가 크고 3조각 치킨이 1조각으로 붙어있었습니다... 튀길때 때야하는데 너무 신경 안쓰시는것같네요.
1,치킨먹고 배탈남...쿠폰 써야되서 어쩔수없이 시켰는데 역시나..배달아저씨도 퉁명스럽네요
3,네고왕 이벤트 가능 
1,쿠폰 쓴다니까 주소까지 다 받아적어놓고 안된다고 함
1,친절도 써비스 별로에요~어찌 오래 살아남네요
3,
5,사장님이 친절하세요. 배달도 빠르고 만족 기름 깨끗한거 쓰는듯
1,별 하나도 아깝네요. 15년도 리뷰에 기프티콘 안된다 해서 혹시나 했는데 아직도 안해주네요ㅡㅡ 주소까지 다 받아 적고 기프티콘 쓴다니까 대표번호로 전화하라면서 그냥 끊어버리네요. 기분 너무 나빴습니다. 정말 정말 최악이에요!!!
1,배달앱 포장주문취소시킴ㅠ 몇번째야 그래서 코앞에두고도 옆동네 굽네에서 시켜먹음
1,이걸 미리 봤어야했는데 쿠폰 주문이 안되네요. 저희 집은 여기 밖에 선택이 안되던데. 세번이나 취소당했어요. 돈 내고도 먹기 싫어지네요. 
1,방배동 562-1 방배대우 아파트와 인근 주변은 배달 안한다고 바로 취소 시키는 매장입니다. 너무 화가 나서 전화해서 이유를 여쭤보니 생각대로라는 배달대행 업체에서 그주변을 가길 시러해서 갈수가 없다라는 답변을 받았는데 그럼 다른 업체를 쓰시면 되지 않냐고 하니 본인은 을이다 어쩔수 없다라고 하시면서 마무리를 하셨습니다.  이런대는 장사가 안되봐야 정신을 ...
1,ㅋㅋ 저도 쿠폰 주문했더니 해당메뉴 품절이라며 취소 당함 그래서 근처 다른매장 주문했더니 거기는 주문됨
1,개빡치네 쿠폰 주문 왜 취소함???? 장사 접던지.. 어이무...
1,진짜네요 쿠폰주문 취소해버리네 ㅋㅋㅋ 그럼 온라인주문에 쿠폰주문 된다 써놓질말던가 양아치네
1,쿠폰 주문 취소하는 양아치임
1,불친절
4,갈비맛 추천 맛있어요
4,역삼동 5년 살면서 오며 가며 자주 본 가게 굽네 치킨은 예전 군자동 살 때 그기서 맛나게 사다 먹은 기억 있고요. 배달앱 쓰는거 싫어라 해서 전화하고 가져다가 먹음에요. 고추바사삭으로 주문했고요. 예전에도 이것 먹은 기억인데. 들고 오느라 조금 식었지만. 맛있게 먹었답니다
2,감자튀김 재사용인가요.. 타기도 했고.. 감자가 돌덩이 인걸보니 재탕같네요..  감다튀김은 다 버렸습니다.. 
5,사장님 짱착한데 뭔솔... 평타이상입니다
1,중국인이 하는 가게인데 엄청 불친절함
3,"느끼하진 않으나, 닭이 딱딱해요. "
5,구구치킨 느끼한 맛이 없고 바삭햐니 맛있어요 골벵이 양도 푸짐하고 매콤달달 면과 비벼서 더욱 맛있네요
5,치킨이 바삭하고 맛있어요. 양념 찍먹 추천
2,역시 리뷰 말이 맞음  남자알바 싸가지 없음 리뷰가 한 2년동안 꾸준한거같은데 사장은 왜 안자르나 모르겟음.. 치킨은 낫배드 그래서 2점임
1,기분나빠서 리뷰쓰러 왔는데 역시가 역시네 ㅋㅋㅋ 에효~ 리뷰는 사이언스
4,블랙페퍼치킨  뭔가 어디서 먹어본것만 같은데 안먹어본거같은 맛 아마 후추맛때문인가 같음 
1,남자알바 싸가지 ㅋㅋㅋ
1,"홀 남자직원분 왜그렇게 고압적인 태도로 손님 응대하시는지? 먹으러 온게 마치 대단히 기분 나쁘다는 식으로 퉁명스럽게 대하시네요? 괜히 가서 시키고 기분만 잡치고 왔네요 다신 안갈듯 그리고 이거 별점 1개를 꼭 줘야 리뷰를 쓸 수가 있어서 1개를 어쩔 수 없이 주는데, 대단히 1개도 아까운 곳이에요 쯧"
1,빈 자리 차고 넘치는데 굳이 좁은 자리에 앉으라고 강요. 테이블도 못 붙이게 함 ㅎㅎ 기분 상하고 싶지 않으면 굳이 갈 필요 없을 듯.. 앉아서 조금이라도 지체하면 주문하라고 쪼아댐. 메뉴 고르는 걸 못 기다리는 듯(빨리 시키고 빨리 먹고 빨리 꺼지라는 느낌)
2,"메뉴판의 BEST 메뉴인 베이크 치킨이 그닥.. 생맥주 맛도 그닥.. 테이블 간 간격도 좁고, 두번은 안가도 될 가게"
5,
1,최악의 악질 지점이네요 전화 수차례 걸었음에도 불통 포장시간 문자발신처리도 제대로 안함 본사 CS통해서 상황파악하고 직접 매장까지 찾아가서야 주문상황 확인했네요 그러고도 사과도 바로하지 않고 변명부터 일삼는 점주 절대 이용 안합니다 이딴 양아치가 운영하는 가게는 망해 없어져야 함 
5,맛있게잘먹었습니다 
5,요 청사항도 너무 잘 들어 주시고 배다리 오래 걸려서 포장하러 갔는데 배달 비도 빼주시고 너무 너무 친절하게 계속 필요한 거 없냐고 물으시면서 하나라도 더 주려고 하셔서 너무 감독 였습니다 치킨도 맛있었고
5,원래 평 잘 안 남기는데 아랫분 보고 같이 남깁니다. 포장주문했는데 가게 앞에 화분들 있는 게 딱 봐도 새로 여신 거. 사장님 엄청 친절하시고 치킨도 맛있음. 2.2점인 것만 보고 사람들이 ㅆㄹㄱ 지점인 줄 알까봐 걱정. 사장님 바뀐 듯하니 마음껏 주문 ㄱㄱ.
5,어제 방문 포장했는데요 이전평이 안좋아서 걱정했는데 사장님이 바뀌신거 같더라고요 사장님 너무 친절하시고 좋으셨어요 소스도 좀 좋은가격으로 주시고..!중요한건 치킨도 너무 맛있었어요.. 사장님 번창하시길...!
5,기프티콘 써야해서 가까운 곳으로 방문포장했 는데 배민하고 평이 다르길래 걱정했는데 보니까 주인 바뀌고 오늘 새로 오픈했다고 떡도 받음ㅎㅎ 주인 아저씨 친절했고 무엇보다 첫날이라서 그런지 치킨이 너무 잘 튀겨져서 맛있다!
5,뿌링클맛있어요
1,
1,치킨 시켰는데 닭잡아오는줄.. 기다리다 지쳐 땡벌
1,e쿠폰 쓰면 주문취소요
3,
1,푸드플라이로 주문 했는데 주문하고 20분뒤에 취소 때리는 업체 처음 봄. 그럼 20분 동안 주문 자체를 무시하고 있었단건가? 
1,자담치킨이 광고에 나와서 혹시나 하고 시켜서 먹었는데...완전 맛없었어요. 특별한 맛도 없고 양녕도 묻히다 말았는지 맛은 밍밍하고...완전 별루였어요. 설마...자담 자체가 맛이 없는건 아니겠죠. 그렇담 이집의 맛이 솜씨가 없어서 일 듯해요. 완전 비추입니다.
2,"맛은 괜찮은데 매워서 속 다 버리고, 배 아파서 죽는줄 알았어요. 광고 많이해서 시켜봤는데 다음부터는 안시킬거에요."
4,보통의 맛잇는 치킨집
5,
5,좋네요
1,겉에 튀김옷은 질기고 안은 퍽퍽하고 육즙은 다 빠져서 다리 두개 빼고 말랑한 살이 하나도 없고 이런 치킨 처음 먹어봅니다. 포장해온지 딱 30분 뒤에 따뜻할 때 먹었는데 냉장고에 보관했다가 먹은 오래된 탕수육 맛이였어요. 정말 황당합니다.
5,올바른 가격과 맛 주문과 동시에 생닭을 손질해 튀겨주기때문에 정말 바삭바삭 아주 바삭한맛  단 한가지의 단점은 소스가 그냥 그래요.
3,
5,빠르고 맛나요… 처돌이 최고
5,메뉴판 보려고 검색했더니 평이 안 좋네요. 몇 달 전 이사 와서부터 시켜 먹고 있는데 주인 두 분 모두 친절하시고 치킨에도 별 이상 없었는데.. 지금은 주인 분이 바뀌셔서 그런지 몰라도 괜찮아요.
5,10개 쿠폰 모아서 반반순살 추가금 1000원과 배달료 2000원 총 3000원에 먹음  쿠폰으로 시켰는데도 좋은 기름으로 튀긴 바삭한 후라이드와 양념치킨을 빠르게 받음.  치킨 가격이 사당지점보다 싸고 맛있음! 최애 치킨!!!!
