score,review
5,무조건 공릉역지점에서 전화주문합니다! 친절쓰.... 
5,"bbq카톡기프티콘을 선물로 받아서 쓰려고 bbq홈페이지에서 주문했더니, 월계광운대점으로만 강제배정. 그런데 해당 지점은 그 제품없다고 거절당해서(배민에선 품절아니었으면서) 짜증났고, 콜센타에선 거기가 안되면 다른지점 배달은 안된대서 또 답답했는데, 혹시나해서 공릉역점 전화주문해봤더니, 공릉역점에선 전화로 친절하게 기프티콘 주문번호를 불러주시면 된다고 주문을..."
5,치킨도 너무 맛있고 빠른 배달과 서비스도 가득 이에요!! 비비큐는 이제 공릉역점 에서만 먹을래요!!ㅎㅎㅎ
5,동네 비비큐 세곳 다 먹어봤지만 여기가 찐맛집 이네요!! 크리스피 너무 맛있네요~ 당골 등록 입니다ㅎㅎ
5,여기저기 주문해봤는데 공릉역점이 최고네요!! 사장님 너무 친절하시고 너무너무 맛있어요~!! 지점마다 맛이 달랐는데 공릉역점 진짜 찐입니다.!!!!! 김사합니다!!!
5,사장님 정말 친절하시고 치킨도 너무 맛있어요!!
5,
5,사장님도 친절하시고 저희 부부가 항상 맛있게 먹고 있습니다~^^
5,편차 적고 튀김옷 바삭하고 살코기도 절묘하게 촉촉함 살아있고 양념 맛도 잘 베어있고 깔끔함이 느껴지는 게 여타 인근 지점들에 비해서 뭔가 숨은 솜씨가 하나 더 들어가있는 듯한 맛입니다.. 인근에서 특히 리뷰가 가장 많은 지점과 비교하는 게 실례가 될 정도로 그보다 맛 훨씬 좋아요
1,
1,bhc 튀김옷이 바삭해서 먹는데 바삭하지도 않고 맛없음
5,전화받는 여자 사장님이 친절하시고 맛초킹 양도 많고 맛있네요
3,조리할때 마스크는 써주세요.
5,음식 양도 많고 가게 분위기도 좋아서 친구들. 연인끼리 가기 좋은 것 같아요. 
1,악플달려고 로그인 했어요. 쿠폰 10장 모아서 만 원빼고 만 몇천원인가 계산하고 배달하는 분이 갔어요. ㅡ쿠폰 10장 모아도 무료는 아니고 쿠폰 하나당 천원 할인해줍니다. ㅡ아이가 카드로 계산하느라 쿠폰 주는 걸 깜빡했는데 전화가 걸려오드만 만원 지불하라 하더군요. 쏘아붙이는 태도가 도둑놈 취급이라 불쾌했지만 주기로한거 깜빡한게 미안해서 근처 배달오시면 드...
5,"진짜 세상 친절하셨어요. 보통은 지점별로 쿠폰 사용하겠다고 하면 싫어하시는 분들이 많은데, 공릉점은 여사장님이 정말 너무 친절하게 대응해주셔서 좋았습니다. 여러가지 요구사항이 많았는데도 모두 수용해주셨어요! 맛도 정말 깔끔하고 좋았습니다. 배달도 빨랐고요! 아무쪼록 배달에서 자주 시킬게요~ 꼭꼭 번창하세요!"
